File ID,Status,Error detail,Added by,All custodians,Attachment names,Author,BCC,BCC expanded,Category,CC,CC expanded,Client conversation ID,Compound path,Contains deleted message,Contains edited message,Content source application,Conversation index,Conversation name,Conversation topic,Conversation type,Created,Created by,Custodian,Data source,Date,Deduped compound path,Deduped custodians,Deduped file IDs,Deduped group file IDs,Deduped thread file IDs,Detected language,DG expansion result,Doc authors,Doc comments,Doc company,Doc date created,Doc index,Doc keywords,Doc subject,Doc template,Document ID index,Document ID path,Dominant theme,Email action,Email date sent,Email delivery receipt,Email importance,Email internet headers,Email level,Email participant domains,Email read receipt,Email recipient domains,Email recipients,Email sender domain,Email set,Email thread,Extracted content type,Extracted text length,Extracted text path,Family duplicate set,Family ID,Family size,File class,File extension,File name,Group ID,Group representative ID,Has attachment,Has text,Has unique attachment,Identifier,Immutable ID,In reply to ID,Inclusive type,Input file ID,Internet message ID,Is attachment from transcript,Is bcc to me,Is doc from conversation,Is draft,Is encrypted,Is external,Is group representative,Is inclusive,Is modern attachment,Is read,Is representative,Is thread representative,Is top for group,Item class,Item source,Last modified by,Last modified time,Last modified time for retention,Load ID,Location ID,Location sub type,Marked as pivot,Meeting end date,Meeting name,Meeting start date,Message kind,Modern attachment embedded URLs,Modern attachment parent ID,Native copy from,Native MD5,Native SHA 256,ND ET sort excl attach,ND ET sort incl attach,ND set,Organizer,Original file extension,Original path,Parent ID,Parent node,Participants,Participant expansion,Pivot ID,Potentially privileged,Preservation original URL,Received,Recipient count,Redacted file path,Redacted text path,Representative ID,Retention label,Retention URL,Sender,Sender/Author,Sensitive type,Sensitivity label,Set ID,Set order inclusives first,Shared with,SharePoint item content type ID,Similarity percent,Size,Source ID,SPO document link,SPO preservation original document unique ID,SPO unique ID,Subject/Title,Tags,Target path,Team name,Teams announcement title,Teams channel,Themes list,Thread participant domains,Thread participants,Thread representative ID,Title,To,To expanded,Type,Version group ID,Version number,Was remediated,Word count,Workload
,Successful,,IndexQuery,,,marcus@marcusj-dev.cloud,,,,,,,https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/IdentityVerification_00085_2025-10-06.txt,False,False,SharePoint,,,,,2025-12-23T07:32:01Z,marcus@marcusj-dev.cloud,Legal-Simulation@marcusj-dev.cloud,MARCUSJ-DEV - Legal,2025-12-23 07:32:01Z,,,,,,,,marcus@marcusj-dev.cloud,,,,,,,,3089,,,,2025-12-23T07:32:12Z,,Normal,,,,,,,,,,,,,,,,,txt,IdentityVerification_00085_2025-10-06.txt,,,False,False,,,SharePoint/source_B723676A52300C35D0F5C9551810704F/item__d5d2bead-94cc-4a65-9452-cac071707e45,,,,<SA1PR06MB8008417B8E6F3F63DF9BA6A1D3B5A@SA1PR06MB8008.namprd06.prod.outlook.com>,False,,False,,False,,,,False,False,,,,IPM.File,Legal-Simulation,marcus@marcusj-dev.cloud,2025-12-23T07:32:01Z,,,3132aa95-6e95-474d-8af4-02a0feddc8aa,Site,,,,,files,,,,,,,,,,,,,,,,,,,2025-12-23T07:32:12Z,0,,,,,,,marcus@marcusj-dev.cloud,"dfeb356f-61cd-459e-bf0f-7c6d28b458c6$#,#&178ec42a-18b4-47cc-85c7-d62c92fd67f8$#,#&29869db6-602d-4853-ab93-3484f905df50$#,#&e7251cb4-4c2c-41df-963e-924eb3dae04a$#,#&d0001c83-e72f-4360-98d3-f5a41dc5a380$#,#&21883626-6245-4f3d-9b61-5cbb43e625ee$#,#&b8fe86d1-c056-453b-bfaa-9fe698699ecc$#,#&1817a540-221f-4459-9202-3bd78b81d803$#,#&ac5f4878-75e4-4b82-af2d-02e13ea9f411$#,#&66d39258-94c2-43b2-804b-aa312258e54b$#,#&7a2200b5-aacf-4e3c-ab36-136d3e68b7da$#,#&a3bdaa4a-8371-4735-8fa5-56ee0fb4afc4$#,#&b5511ace-2fd8-4ae4-b6fc-c7c6e4689e3c$#,#&14240c22-b6de-4ce5-a90b-137f74252513$#,#&d5bc089a-f2ee-433d-a6b1-5c253051d6f2$#,#&25e8c47e-e6fe-4884-a211-74898f8c0196$#,#&81d5c027-bed9-4421-91a0-3b2e55b3eb85$#,#&1c96ae4e-303b-447d-86c7-77113ac266bf$#,#&f7172b82-c588-4216-845e-4e54e397f29a$#,#&7d7a729d-32d8-4204-8d01-d5e6a6c25581$#,#&61f7073a-509e-425b-a754-bc01bb5d5b8c$#,#&238e1f08-d80e-4793-af33-9b57918335b7$#,#&a2130f27-9ee2-4103-84f9-a6b1ee7d0cbf$#,#&39811019-4750-445f-b26d-4c0e6c431544$#,#&5d31b90c-7fe2-4a76-a14b-767b8fd19d6c",,,,,0x010100F5638CF40D716148BFCCC4D553150134,,493,https://marcusjcloud.sharepoint.com/sites/Legal-Simulation,,,d5d2bead-94cc-4a65-9452-cac071707e45,IdentityVerification_00085_2025-10-06.txt,,Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\af2592c96f7744e6979c1ce3ff64e79b.txt,,,,,,,,,,,Unknown,,,,,SharePoint
,Successful,,IndexQuery,,,marcus@marcusj-dev.cloud,,,,,,,https://marcusjcloud.sharepoint.com/sites/Finance-Simulation/Shared Documents/BankStatement_00209_2024-12-23.xlsx,False,False,SharePoint,,,,,2025-12-23T07:26:48Z,marcus@marcusj-dev.cloud,Finance-Simulation@marcusj-dev.cloud,MARCUSJ-DEV - Finance,2025-12-23 07:26:48Z,,,,,,,,marcus@marcusj-dev.cloud,,,,,,,,3080,,,,1980-01-02T00:00:00Z,,Normal,,,,,,,,,,,,,,,,,xlsx,BankStatement_00209_2024-12-23.xlsx,,,False,False,,,SharePoint/source_B400FC82FBB68772741A51B87A9EBF8C/item__44911ad9-8a96-4494-95fa-f33c18e1e065,,,,<PH0PR06MB793493D2167FA91BB0DDBBA4D8B5A@PH0PR06MB7934.namprd06.prod.outlook.com>,False,,False,,False,,,,False,False,,,,IPM.File,Finance-Simulation,marcus@marcusj-dev.cloud,2025-12-23T07:26:48Z,,,4e4b6828-22b5-42f0-bbd5-274cc0e2b63d,Site,,,,,files,,,,,,,,,,,,,,,,,,,1980-01-02T00:00:00Z,0,,,,,,,marcus@marcusj-dev.cloud,"d354f95b-96ee-4b80-80bc-4377312b55bc$#,#&cb353f78-2b72-4c3c-8827-92ebe4f69fdf$#,#&7d08b2ff-a0b9-437f-957c-aeddbf9b2b25$#,#&44ca9e86-ead7-4c5d-884a-e2eaa401515e$#,#&3257da62-3d98-44ca-a923-6f8b0cd94b7f$#,#&419f449f-6d9d-4be1-a154-b531f7a91b41$#,#&d24e32a4-c0bb-4ba8-899d-6303b95742d9$#,#&e09c07d3-66e5-4783-989d-49ac62748f5f$#,#&fc87b421-f437-4f8b-b739-29a735ead0d9$#,#&4fd58d22-af28-4451-b18a-6f722430a56d$#,#&951c26b7-3b35-4f73-924b-15dd599cb9ab$#,#&0de78315-9537-47f5-95ab-b3e77eba3993$#,#&1771481d-a337-4dbf-8e64-af8da0cc3ee9",,,,,0x010100F5638CF40D716148BFCCC4D553150134,,664,https://marcusjcloud.sharepoint.com/sites/Finance-Simulation,,,44911ad9-8a96-4494-95fa-f33c18e1e065,BankStatement_00209_2024-12-23.xlsx,,Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\cef47b6f8c2c4e3db0f76df0309e5780.xlsx,,,,,,,,,,,Unknown,,,,,SharePoint
,Successful,,IndexQuery,,,marcus@marcusj-dev.cloud,,,,,,,https://marcusjcloud.sharepoint.com/sites/HR-Simulation/Shared Documents/DirectDeposit_EMP-10068_2025-05-09.docx,False,False,SharePoint,,,,,2025-12-23T07:21:13Z,marcus@marcusj-dev.cloud,HR-Simulation@marcusj-dev.cloud,MARCUSJ-DEV - HR,2025-12-23 07:21:13Z,,,,,,,,marcus@marcusj-dev.cloud,,,,,,,,3086,,,,1980-01-02T00:00:00Z,,Normal,,,,,,,,,,,,,,,,,docx,DirectDeposit_EMP-10068_2025-05-09.docx,,,False,False,,,SharePoint/source_A3405BF4AD7855ECAD2F8A495E950CAD/item__2eaca721-f716-485c-ac07-54c97a773fd7,,,,<PH7PR06MB910066BF3B0D59D27A986F61AAB5A@PH7PR06MB9100.namprd06.prod.outlook.com>,False,,False,,False,,,,False,False,,,,IPM.File,HR-Simulation,marcus@marcusj-dev.cloud,2025-12-23T07:21:13Z,,,e76390f5-76cf-4a94-ba7f-ddba1b0308e3,Site,,,,,files,,,,,,,,,,,,,,,,,,,1980-01-02T00:00:00Z,0,,,,,,,marcus@marcusj-dev.cloud,"a44669fe-0d48-453d-a9b1-2cc83f2cba77$#,#&50b8b56b-4ef8-44c2-a924-03374f5831ce$#,#&11631f87-7ffe-4052-b173-abda16b231f3",,,,,0x010100F5638CF40D716148BFCCC4D553150134,,652,https://marcusjcloud.sharepoint.com/sites/HR-Simulation,,,2eaca721-f716-485c-ac07-54c97a773fd7,DirectDeposit_EMP-10068_2025-05-09.docx,,Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\0da3bf29f17e4e9ca4fdedb9e878a996.docx,,,,,,,,,,,Unknown,,,,,SharePoint
,Successful,,IndexQuery,,,marcus@marcusj-dev.cloud,,,,,,,https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/IdentityVerification_00033_2025-07-03.docx,False,False,SharePoint,,,,,2025-12-23T07:31:55Z,marcus@marcusj-dev.cloud,Legal-Simulation@marcusj-dev.cloud,MARCUSJ-DEV - Legal,2025-12-23 07:31:55Z,,,,,,,,marcus@marcusj-dev.cloud,,,,,,,,3090,,,,1980-01-02T00:00:00Z,,Normal,,,,,,,,,,,,,,,,,docx,IdentityVerification_00033_2025-07-03.docx,,,False,False,,,SharePoint/source_B723676A52300C35D0F5C9551810704F/item__67bf5c63-1c98-4938-8549-c3b903bd1ace,,,,<SA1PR06MB8008694F5E990EB801C8CF8DD3B5A@SA1PR06MB8008.namprd06.prod.outlook.com>,False,,False,,False,,,,False,False,,,,IPM.File,Legal-Simulation,marcus@marcusj-dev.cloud,2025-12-23T07:31:55Z,,,3132aa95-6e95-474d-8af4-02a0feddc8aa,Site,,,,,files,,,,,,,,,,,,,,,,,,,1980-01-02T00:00:00Z,0,,,,,,,marcus@marcusj-dev.cloud,"dfeb356f-61cd-459e-bf0f-7c6d28b458c6$#,#&29869db6-602d-4853-ab93-3484f905df50$#,#&d0001c83-e72f-4360-98d3-f5a41dc5a380$#,#&21883626-6245-4f3d-9b61-5cbb43e625ee$#,#&b8fe86d1-c056-453b-bfaa-9fe698699ecc$#,#&a3bdaa4a-8371-4735-8fa5-56ee0fb4afc4$#,#&14240c22-b6de-4ce5-a90b-137f74252513$#,#&81d5c027-bed9-4421-91a0-3b2e55b3eb85$#,#&1c96ae4e-303b-447d-86c7-77113ac266bf$#,#&61f7073a-509e-425b-a754-bc01bb5d5b8c$#,#&238e1f08-d80e-4793-af33-9b57918335b7",,,,,0x010100F5638CF40D716148BFCCC4D553150134,,487,https://marcusjcloud.sharepoint.com/sites/Legal-Simulation,,,67bf5c63-1c98-4938-8549-c3b903bd1ace,IdentityVerification_00033_2025-07-03.docx,,Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\77db0ddec17b4f289b71d623c02b7fff.docx,,,,,,,,,,,Unknown,,,,,SharePoint
,Successful,,IndexQuery,,,marcus@marcusj-dev.cloud,,,,,,,https://marcusjcloud.sharepoint.com/sites/Finance-Simulation/Shared Documents/BankStatement_00176_2025-02-26.xlsx,False,False,SharePoint,,,,,2025-12-23T07:26:45Z,marcus@marcusj-dev.cloud,Finance-Simulation@marcusj-dev.cloud,MARCUSJ-DEV - Finance,2025-12-23 07:26:45Z,,,,,,,,marcus@marcusj-dev.cloud,,,,,,,,3081,,,,1980-01-02T00:00:00Z,,Normal,,,,,,,,,,,,,,,,,xlsx,BankStatement_00176_2025-02-26.xlsx,,,False,False,,,SharePoint/source_B400FC82FBB68772741A51B87A9EBF8C/item__58b2efe4-8c35-4401-a25b-71ce6377a052,,,,<PH0PR06MB79348BD3410DC19343BAE7BCD8B5A@PH0PR06MB7934.namprd06.prod.outlook.com>,False,,False,,False,,,,False,False,,,,IPM.File,Finance-Simulation,marcus@marcusj-dev.cloud,2025-12-23T07:26:45Z,,,4e4b6828-22b5-42f0-bbd5-274cc0e2b63d,Site,,,,,files,,,,,,,,,,,,,,,,,,,1980-01-02T00:00:00Z,0,,,,,,,marcus@marcusj-dev.cloud,"cb353f78-2b72-4c3c-8827-92ebe4f69fdf$#,#&d24e32a4-c0bb-4ba8-899d-6303b95742d9$#,#&0de78315-9537-47f5-95ab-b3e77eba3993$#,#&1771481d-a337-4dbf-8e64-af8da0cc3ee9",,,,,0x010100F5638CF40D716148BFCCC4D553150134,,674,https://marcusjcloud.sharepoint.com/sites/Finance-Simulation,,,58b2efe4-8c35-4401-a25b-71ce6377a052,BankStatement_00176_2025-02-26.xlsx,,Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\39b007b32b8d41d791af7d25f6beee5b.xlsx,,,,,,,,,,,Unknown,,,,,SharePoint
,Successful,,IndexQuery,,,marcus@marcusj-dev.cloud,,,,,,,https://marcusjcloud.sharepoint.com/sites/HR-Simulation/Shared Documents/DirectDeposit_EMP-10091_2025-06-22.xlsx,False,False,SharePoint,,,,,2025-12-23T07:21:23Z,marcus@marcusj-dev.cloud,HR-Simulation@marcusj-dev.cloud,MARCUSJ-DEV - HR,2025-12-23 07:21:23Z,,,,,,,,marcus@marcusj-dev.cloud,,,,,,,,3087,,,,1980-01-02T00:00:00Z,,Normal,,,,,,,,,,,,,,,,,xlsx,DirectDeposit_EMP-10091_2025-06-22.xlsx,,,False,False,,,SharePoint/source_A3405BF4AD7855ECAD2F8A495E950CAD/item__757117f9-33bc-4eae-bb8b-6794ddba3eec,,,,<PH7PR06MB91001EDBC0BC6E1345F9D0BFAAB5A@PH7PR06MB9100.namprd06.prod.outlook.com>,False,,False,,False,,,,False,False,,,,IPM.File,HR-Simulation,marcus@marcusj-dev.cloud,2025-12-23T07:21:23Z,,,e76390f5-76cf-4a94-ba7f-ddba1b0308e3,Site,,,,,files,,,,,,,,,,,,,,,,,,,1980-01-02T00:00:00Z,0,,,,,,,marcus@marcusj-dev.cloud,"a44669fe-0d48-453d-a9b1-2cc83f2cba77$#,#&50b8b56b-4ef8-44c2-a924-03374f5831ce$#,#&11631f87-7ffe-4052-b173-abda16b231f3",,,,,0x010100F5638CF40D716148BFCCC4D553150134,,636,https://marcusjcloud.sharepoint.com/sites/HR-Simulation,,,757117f9-33bc-4eae-bb8b-6794ddba3eec,DirectDeposit_EMP-10091_2025-06-22.xlsx,,Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\2827bd9c487a4ebd92e7dc963fe5df52.xlsx,,,,,,,,,,,Unknown,,,,,SharePoint
,Successful,,IndexQuery,,,marcus@marcusj-dev.cloud,,,,,,,https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/IdentityVerification_00157_2025-10-11.txt,False,False,SharePoint,,,,,2025-12-23T07:32:14Z,marcus@marcusj-dev.cloud,Legal-Simulation@marcusj-dev.cloud,MARCUSJ-DEV - Legal,2025-12-23 07:32:14Z,,,,,,,,marcus@marcusj-dev.cloud,,,,,,,,3091,,,,2025-12-23T07:32:40Z,,Normal,,,,,,,,,,,,,,,,,txt,IdentityVerification_00157_2025-10-11.txt,,,False,False,,,SharePoint/source_B723676A52300C35D0F5C9551810704F/item__2cc970fb-cd66-4cc6-9eca-13552eea43f4,,,,<SA1PR06MB800802778CD9F7413E9BAA8DD3B5A@SA1PR06MB8008.namprd06.prod.outlook.com>,False,,False,,False,,,,False,False,,,,IPM.File,Legal-Simulation,marcus@marcusj-dev.cloud,2025-12-23T07:32:14Z,,,3132aa95-6e95-474d-8af4-02a0feddc8aa,Site,,,,,files,,,,,,,,,,,,,,,,,,,2025-12-23T07:32:40Z,0,,,,,,,marcus@marcusj-dev.cloud,"dfeb356f-61cd-459e-bf0f-7c6d28b458c6$#,#&178ec42a-18b4-47cc-85c7-d62c92fd67f8$#,#&e7251cb4-4c2c-41df-963e-924eb3dae04a$#,#&d0001c83-e72f-4360-98d3-f5a41dc5a380$#,#&21883626-6245-4f3d-9b61-5cbb43e625ee$#,#&d24e32a4-c0bb-4ba8-899d-6303b95742d9$#,#&b8fe86d1-c056-453b-bfaa-9fe698699ecc$#,#&e09c07d3-66e5-4783-989d-49ac62748f5f$#,#&1817a540-221f-4459-9202-3bd78b81d803$#,#&ac5f4878-75e4-4b82-af2d-02e13ea9f411$#,#&ec830c63-65f4-45d0-9d8c-910dc8334b20$#,#&66d39258-94c2-43b2-804b-aa312258e54b$#,#&7a2200b5-aacf-4e3c-ab36-136d3e68b7da$#,#&a3bdaa4a-8371-4735-8fa5-56ee0fb4afc4$#,#&b5511ace-2fd8-4ae4-b6fc-c7c6e4689e3c$#,#&14240c22-b6de-4ce5-a90b-137f74252513$#,#&d5bc089a-f2ee-433d-a6b1-5c253051d6f2$#,#&0de78315-9537-47f5-95ab-b3e77eba3993$#,#&25e8c47e-e6fe-4884-a211-74898f8c0196$#,#&81d5c027-bed9-4421-91a0-3b2e55b3eb85$#,#&1c96ae4e-303b-447d-86c7-77113ac266bf$#,#&f7172b82-c588-4216-845e-4e54e397f29a$#,#&7d7a729d-32d8-4204-8d01-d5e6a6c25581$#,#&61f7073a-509e-425b-a754-bc01bb5d5b8c$#,#&238e1f08-d80e-4793-af33-9b57918335b7$#,#&a2130f27-9ee2-4103-84f9-a6b1ee7d0cbf$#,#&39811019-4750-445f-b26d-4c0e6c431544$#,#&5d31b90c-7fe2-4a76-a14b-767b8fd19d6c",,,,,0x010100F5638CF40D716148BFCCC4D553150134,,489,https://marcusjcloud.sharepoint.com/sites/Legal-Simulation,,,2cc970fb-cd66-4cc6-9eca-13552eea43f4,IdentityVerification_00157_2025-10-11.txt,,Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\611e0c7104bd43e398026c2678c18cd2.txt,,,,,,,,,,,Unknown,,,,,SharePoint
,Successful,,IndexQuery,,,marcus@marcusj-dev.cloud,,,,,,,https://marcusjcloud.sharepoint.com/sites/Finance-Simulation/Shared Documents/BankStatement_00114_2025-11-23.docx,False,False,SharePoint,,,,,2025-12-23T07:26:36Z,marcus@marcusj-dev.cloud,Finance-Simulation@marcusj-dev.cloud,MARCUSJ-DEV - Finance,2025-12-23 07:26:36Z,,,,,,,,marcus@marcusj-dev.cloud,,,,,,,,3082,,,,1980-01-02T00:00:00Z,,Normal,,,,,,,,,,,,,,,,,docx,BankStatement_00114_2025-11-23.docx,,,False,False,,,SharePoint/source_B400FC82FBB68772741A51B87A9EBF8C/item__c982b66e-6c32-426b-a12c-502127f660cc,,,,<PH0PR06MB79340F391BAB3A20C0A5D511D8B5A@PH0PR06MB7934.namprd06.prod.outlook.com>,False,,False,,False,,,,False,False,,,,IPM.File,Finance-Simulation,marcus@marcusj-dev.cloud,2025-12-23T07:26:36Z,,,4e4b6828-22b5-42f0-bbd5-274cc0e2b63d,Site,,,,,files,,,,,,,,,,,,,,,,,,,1980-01-02T00:00:00Z,0,,,,,,,marcus@marcusj-dev.cloud,"cb353f78-2b72-4c3c-8827-92ebe4f69fdf$#,#&7d08b2ff-a0b9-437f-957c-aeddbf9b2b25$#,#&52b1b60e-a4be-4b5a-a67b-6f9bbb7811da$#,#&419f449f-6d9d-4be1-a154-b531f7a91b41$#,#&d24e32a4-c0bb-4ba8-899d-6303b95742d9$#,#&e09c07d3-66e5-4783-989d-49ac62748f5f$#,#&fc87b421-f437-4f8b-b739-29a735ead0d9$#,#&4fd58d22-af28-4451-b18a-6f722430a56d$#,#&65372402-3131-4f1e-9983-4439841d1f15$#,#&951c26b7-3b35-4f73-924b-15dd599cb9ab$#,#&0de78315-9537-47f5-95ab-b3e77eba3993$#,#&1771481d-a337-4dbf-8e64-af8da0cc3ee9",,,,,0x010100F5638CF40D716148BFCCC4D553150134,,662,https://marcusjcloud.sharepoint.com/sites/Finance-Simulation,,,c982b66e-6c32-426b-a12c-502127f660cc,BankStatement_00114_2025-11-23.docx,,Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\cfc1c21c104c4767afb8af60bf7fc324.docx,,,,,,,,,,,Unknown,,,,,SharePoint
,Successful,,IndexQuery,,,marcus@marcusj-dev.cloud,,,,,,,https://marcusjcloud.sharepoint.com/sites/HR-Simulation/Shared Documents/DirectDeposit_EMP-10063_2025-01-23.docx,False,False,SharePoint,,,,,2025-12-23T07:21:09Z,marcus@marcusj-dev.cloud,HR-Simulation@marcusj-dev.cloud,MARCUSJ-DEV - HR,2025-12-23 07:21:09Z,,,,,,,,marcus@marcusj-dev.cloud,,,,,,,,3088,,,,1980-01-02T00:00:00Z,,Normal,,,,,,,,,,,,,,,,,docx,DirectDeposit_EMP-10063_2025-01-23.docx,,,False,False,,,SharePoint/source_A3405BF4AD7855ECAD2F8A495E950CAD/item__bf6f7241-6fac-4c55-bf13-9990277f5b17,,,,<PH7PR06MB91004BA89351DF6B9287118CAAB5A@PH7PR06MB9100.namprd06.prod.outlook.com>,False,,False,,False,,,,False,False,,,,IPM.File,HR-Simulation,marcus@marcusj-dev.cloud,2025-12-23T07:21:09Z,,,e76390f5-76cf-4a94-ba7f-ddba1b0308e3,Site,,,,,files,,,,,,,,,,,,,,,,,,,1980-01-02T00:00:00Z,0,,,,,,,marcus@marcusj-dev.cloud,"a44669fe-0d48-453d-a9b1-2cc83f2cba77$#,#&50b8b56b-4ef8-44c2-a924-03374f5831ce$#,#&11631f87-7ffe-4052-b173-abda16b231f3",,,,,0x010100F5638CF40D716148BFCCC4D553150134,,683,https://marcusjcloud.sharepoint.com/sites/HR-Simulation,,,bf6f7241-6fac-4c55-bf13-9990277f5b17,DirectDeposit_EMP-10063_2025-01-23.docx,,Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\6873561f09944977b4da9aad099a422e.docx,,,,,,,,,,,Unknown,,,,,SharePoint
,Successful,,IndexQuery,,,marcus@marcusj-dev.cloud,,,,,,,https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/IdentityVerification_00182_2025-05-19.txt,False,False,SharePoint,,,,,2025-12-23T07:32:16Z,marcus@marcusj-dev.cloud,Legal-Simulation@marcusj-dev.cloud,MARCUSJ-DEV - Legal,2025-12-23 07:32:16Z,,,,,,,,marcus@marcusj-dev.cloud,,,,,,,,3092,,,,2025-12-23T07:32:40Z,,Normal,,,,,,,,,,,,,,,,,txt,IdentityVerification_00182_2025-05-19.txt,,,False,False,,,SharePoint/source_B723676A52300C35D0F5C9551810704F/item__e37e767e-2a71-4cb0-bc9e-83108fb1357c,,,,<SA1PR06MB8008D57D3DD2C5CE0914FDB8D3B5A@SA1PR06MB8008.namprd06.prod.outlook.com>,False,,False,,False,,,,False,False,,,,IPM.File,Legal-Simulation,marcus@marcusj-dev.cloud,2025-12-23T07:32:16Z,,,3132aa95-6e95-474d-8af4-02a0feddc8aa,Site,,,,,files,,,,,,,,,,,,,,,,,,,2025-12-23T07:32:40Z,0,,,,,,,marcus@marcusj-dev.cloud,"e55e2a32-f92d-4985-a35d-a0b269eb687b$#,#&dfeb356f-61cd-459e-bf0f-7c6d28b458c6$#,#&178ec42a-18b4-47cc-85c7-d62c92fd67f8$#,#&e7251cb4-4c2c-41df-963e-924eb3dae04a$#,#&21883626-6245-4f3d-9b61-5cbb43e625ee$#,#&b8fe86d1-c056-453b-bfaa-9fe698699ecc$#,#&e09c07d3-66e5-4783-989d-49ac62748f5f$#,#&1817a540-221f-4459-9202-3bd78b81d803$#,#&ac5f4878-75e4-4b82-af2d-02e13ea9f411$#,#&01f42a64-eba7-4892-a67b-398237e4ade2$#,#&66d39258-94c2-43b2-804b-aa312258e54b$#,#&7a2200b5-aacf-4e3c-ab36-136d3e68b7da$#,#&b5511ace-2fd8-4ae4-b6fc-c7c6e4689e3c$#,#&d5bc089a-f2ee-433d-a6b1-5c253051d6f2$#,#&25e8c47e-e6fe-4884-a211-74898f8c0196$#,#&f7172b82-c588-4216-845e-4e54e397f29a$#,#&7d7a729d-32d8-4204-8d01-d5e6a6c25581$#,#&a2130f27-9ee2-4103-84f9-a6b1ee7d0cbf$#,#&39811019-4750-445f-b26d-4c0e6c431544$#,#&5d31b90c-7fe2-4a76-a14b-767b8fd19d6c$#,#&1034f951-b0d4-4011-8d82-2f51fd4117e4",,,,,0x010100F5638CF40D716148BFCCC4D553150134,,494,https://marcusjcloud.sharepoint.com/sites/Legal-Simulation,,,e37e767e-2a71-4cb0-bc9e-83108fb1357c,IdentityVerification_00182_2025-05-19.txt,,Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\c0cd43d6034c4570874ae9e9139b36ce.txt,,,,,,,,,,,Unknown,,,,,SharePoint
,Successful,,IndexQuery,,,marcus@marcusj-dev.cloud,,,,,,,https://marcusjcloud.sharepoint.com/sites/Finance-Simulation/Shared Documents/BankStatement_00190_2025-07-12.xlsx,False,False,SharePoint,,,,,2025-12-23T07:26:47Z,marcus@marcusj-dev.cloud,Finance-Simulation@marcusj-dev.cloud,MARCUSJ-DEV - Finance,2025-12-23 07:26:47Z,,,,,,,,marcus@marcusj-dev.cloud,,,,,,,,3083,,,,1980-01-02T00:00:00Z,,Normal,,,,,,,,,,,,,,,,,xlsx,BankStatement_00190_2025-07-12.xlsx,,,False,False,,,SharePoint/source_B400FC82FBB68772741A51B87A9EBF8C/item__b1ba5567-09fe-4e77-b06c-5970ae099752,,,,<PH0PR06MB79341808F6FEAC95621A856FD8B5A@PH0PR06MB7934.namprd06.prod.outlook.com>,False,,False,,False,,,,False,False,,,,IPM.File,Finance-Simulation,marcus@marcusj-dev.cloud,2025-12-23T07:26:47Z,,,4e4b6828-22b5-42f0-bbd5-274cc0e2b63d,Site,,,,,files,,,,,,,,,,,,,,,,,,,1980-01-02T00:00:00Z,0,,,,,,,marcus@marcusj-dev.cloud,"cb353f78-2b72-4c3c-8827-92ebe4f69fdf$#,#&7d08b2ff-a0b9-437f-957c-aeddbf9b2b25$#,#&d24e32a4-c0bb-4ba8-899d-6303b95742d9$#,#&e09c07d3-66e5-4783-989d-49ac62748f5f$#,#&20f3c48d-4ac1-4cd2-86bd-34ecc1826e9d$#,#&ec830c63-65f4-45d0-9d8c-910dc8334b20$#,#&65372402-3131-4f1e-9983-4439841d1f15$#,#&0de78315-9537-47f5-95ab-b3e77eba3993$#,#&1771481d-a337-4dbf-8e64-af8da0cc3ee9",,,,,0x010100F5638CF40D716148BFCCC4D553150134,,670,https://marcusjcloud.sharepoint.com/sites/Finance-Simulation,,,b1ba5567-09fe-4e77-b06c-5970ae099752,BankStatement_00190_2025-07-12.xlsx,,Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\5ebf482665b04597aad3a5ebacf5725a.xlsx,,,,,,,,,,,Unknown,,,,,SharePoint
