File ID,Status,Error detail,Added by,All custodians,Attachment names,Author,BCC,BCC expanded,Category,CC,CC expanded,Client conversation ID,Compound path,Contains deleted message,Contains edited message,Content source application,Conversation index,Conversation name,Conversation topic,Conversation type,Created,Created by,Custodian,Data source,Date,Deduped compound path,Deduped custodians,Deduped file IDs,Deduped group file IDs,Deduped thread file IDs,Detected language,DG expansion result,Doc authors,Doc comments,Doc company,Doc date created,Doc index,Doc keywords,Doc subject,Doc template,Document ID index,Document ID path,Dominant theme,Email action,Email date sent,Email delivery receipt,Email importance,Email internet headers,Email level,Email participant domains,Email read receipt,Email recipient domains,Email recipients,Email sender domain,Email set,Email thread,Extracted content type,Extracted text length,Extracted text path,Family duplicate set,Family ID,Family size,File class,File extension,File name,Group ID,Group representative ID,Has attachment,Has text,Has unique attachment,Identifier,Immutable ID,In reply to ID,Inclusive type,Input file ID,Internet message ID,Is attachment from transcript,Is bcc to me,Is doc from conversation,Is draft,Is encrypted,Is external,Is group representative,Is inclusive,Is modern attachment,Is read,Is representative,Is thread representative,Is top for group,Item class,Item source,Last modified by,Last modified time,Last modified time for retention,Load ID,Location ID,Location sub type,Marked as pivot,Meeting end date,Meeting name,Meeting start date,Message kind,Modern attachment embedded URLs,Modern attachment parent ID,Native copy from,Native MD5,Native SHA 256,ND ET sort excl attach,ND ET sort incl attach,ND set,Organizer,Original file extension,Original path,Parent ID,Parent node,Participants,Participant expansion,Pivot ID,Potentially privileged,Preservation original URL,Received,Recipient count,Redacted file path,Redacted text path,Representative ID,Retention label,Retention URL,Sender,Sender/Author,Sensitive type,Sensitivity label,Set ID,Set order inclusives first,Shared with,SharePoint item content type ID,Similarity percent,Size,Source ID,SPO document link,SPO preservation original document unique ID,SPO unique ID,Subject/Title,Tags,Target path,Team name,Teams announcement title,Teams channel,Themes list,Thread participant domains,Thread participants,Thread representative ID,Title,To,To expanded,Type,Version group ID,Version number,Was remediated,Word count,Workload
,Successful,,IndexQuery,,,Marcus Jacobson,,,,,,,https://marcusjcloud.sharepoint.com/sites/HR-Simulation/Shared Documents/NewHirePaperwork_EMP-10071_2025-06-01.txt,False,False,SharePoint,,,,,2025-12-23T07:23:16Z,Marcus Jacobson,HR-Simulation@marcusj-dev.cloud,MARCUSJ-DEV - HR,2025-12-23 07:23:16Z,,,,,,,,Marcus Jacobson,,,,,,,,3215,,,,1980-01-02T00:00:00Z,,Normal,,,,,,,,,,,,,,,,,txt,NewHirePaperwork_EMP-10071_2025-06-01.txt,,,False,False,,,AAAAAB2EAxGqZhHNm8gAqgAvxFoNAGn4ZKR8I2lBhTr22LqkF5sAAAAAGbMAAA==,,,,<PH7PR06MB9100A66C3A740E12FCA8B0D4AAB5A@PH7PR06MB9100.namprd06.prod.outlook.com>,False,,False,,False,,,,False,False,,,,IPM.File,HR-Simulation,Marcus Jacobson,2025-12-23T07:23:16Z,,,e76390f5-76cf-4a94-ba7f-ddba1b0308e3,Site,,,,,files,,,,,,,,,,,,,,,,,,,1980-01-02T00:00:00Z,0,,,,,,,Marcus Jacobson,"a44669fe-0d48-453d-a9b1-2cc83f2cba77$#,#&50b8b56b-4ef8-44c2-a924-03374f5831ce$#,#&11631f87-7ffe-4052-b173-abda16b231f3",,,,,0x010100F5638CF40D716148BFCCC4D553150134,,761,https://marcusjcloud.sharepoint.com/sites/HR-Simulation,,,67ea1e1d-74ff-4713-a032-6d4236a52bcd,NewHirePaperwork_EMP-10071_2025-06-01.txt,,,,,,,,,,NewHirePaperwork_EMP-10071_2025-06-01,,,Unknown,,,,,SharePoint
,Successful,,IndexQuery,,,Marcus Jacobson,,,,,,,https://marcusjcloud.sharepoint.com/sites/HR-Simulation/Shared Documents/PayrollDocument_EMP-10020_2025-05-15.pdf,False,False,SharePoint,,,,,2025-12-23T07:23:46Z,Marcus Jacobson,HR-Simulation@marcusj-dev.cloud,MARCUSJ-DEV - HR,2025-12-23 07:23:46Z,,,,,,,,Marcus Jacobson,,,,,,,,3219,,,,1980-01-02T00:00:00Z,,Normal,,,,,,,,,,,,,,,,,pdf,PayrollDocument_EMP-10020_2025-05-15.pdf,,,False,False,,,AAAAAB2EAxGqZhHNm8gAqgAvxFoNAGn4ZKR8I2lBhTr22LqkF5sAAAAAGbcAAA==,,,,<PH7PR06MB9100429DD586B518825EB93EAAB5A@PH7PR06MB9100.namprd06.prod.outlook.com>,False,,False,,False,,,,False,False,,,,IPM.File,HR-Simulation,Marcus Jacobson,2025-12-23T07:23:46Z,,,e76390f5-76cf-4a94-ba7f-ddba1b0308e3,Site,,,,,files,,,,,,,,,,,,,,,,,,,1980-01-02T00:00:00Z,0,,,,,,,Marcus Jacobson,"a44669fe-0d48-453d-a9b1-2cc83f2cba77$#,#&50b8b56b-4ef8-44c2-a924-03374f5831ce$#,#&11631f87-7ffe-4052-b173-abda16b231f3",,,,,0x010100F5638CF40D716148BFCCC4D553150134,,810,https://marcusjcloud.sharepoint.com/sites/HR-Simulation,,,47a9850e-6436-4dec-bac9-a048b97bf0d8,PayrollDocument_EMP-10020_2025-05-15.pdf,,,,,,,,,,PayrollDocument_EMP-10020_2025-05-15,,,Unknown,,,,,SharePoint
,Successful,,IndexQuery,,,Marcus Jacobson,,,,,,,https://marcusjcloud.sharepoint.com/sites/HR-Simulation/Shared Documents/PayrollDocument_EMP-10018_2025-04-04.xlsx,False,False,SharePoint,,,,,2025-12-23T07:23:42Z,Marcus Jacobson,HR-Simulation@marcusj-dev.cloud,MARCUSJ-DEV - HR,2025-12-23 07:23:42Z,,,,,,,,Marcus Jacobson,,,,,,,,3218,,,,1980-01-02T00:00:00Z,,Normal,,,,,,,,,,,,,,,,,xlsx,PayrollDocument_EMP-10018_2025-04-04.xlsx,,,False,False,,,AAAAAB2EAxGqZhHNm8gAqgAvxFoNAGn4ZKR8I2lBhTr22LqkF5sAAAAAGbYAAA==,,,,<PH7PR06MB91000A682767D7C455B09840AAB5A@PH7PR06MB9100.namprd06.prod.outlook.com>,False,,False,,False,,,,False,False,,,,IPM.File,HR-Simulation,Marcus Jacobson,2025-12-23T07:23:42Z,,,e76390f5-76cf-4a94-ba7f-ddba1b0308e3,Site,,,,,files,,,,,,,,,,,,,,,,,,,1980-01-02T00:00:00Z,0,,,,,,,Marcus Jacobson,"a44669fe-0d48-453d-a9b1-2cc83f2cba77$#,#&50b8b56b-4ef8-44c2-a924-03374f5831ce$#,#&11631f87-7ffe-4052-b173-abda16b231f3",,,,,0x010100F5638CF40D716148BFCCC4D553150134,,834,https://marcusjcloud.sharepoint.com/sites/HR-Simulation,,,1fa66bc0-ea8a-4add-9ab7-e6f4a9d9e59a,PayrollDocument_EMP-10018_2025-04-04.xlsx,,,,,,,,,,PayrollDocument_EMP-10018_2025-04-04,,,Unknown,,,,,SharePoint
,Successful,,IndexQuery,,,Marcus Jacobson,,,,,,,https://marcusjcloud.sharepoint.com/sites/HR-Simulation/Shared Documents/PayrollDocument_EMP-10018_2025-12-19.docx,False,False,SharePoint,,,,,2025-12-23T07:23:42Z,Marcus Jacobson,HR-Simulation@marcusj-dev.cloud,MARCUSJ-DEV - HR,2025-12-23 07:23:42Z,,,,,,,,Marcus Jacobson,,,,,,,,3222,,,,1980-01-02T00:00:00Z,,Normal,,,,,,,,,,,,,,,,,docx,PayrollDocument_EMP-10018_2025-12-19.docx,,,False,False,,,AAAAAB2EAxGqZhHNm8gAqgAvxFoNAGn4ZKR8I2lBhTr22LqkF5sAAAAAGboAAA==,,,,<PH7PR06MB9100C084DF53D4A323200F8DAAB5A@PH7PR06MB9100.namprd06.prod.outlook.com>,False,,False,,False,,,,False,False,,,,IPM.File,HR-Simulation,Marcus Jacobson,2025-12-23T07:23:42Z,,,e76390f5-76cf-4a94-ba7f-ddba1b0308e3,Site,,,,,files,,,,,,,,,,,,,,,,,,,1980-01-02T00:00:00Z,0,,,,,,,Marcus Jacobson,"a44669fe-0d48-453d-a9b1-2cc83f2cba77$#,#&50b8b56b-4ef8-44c2-a924-03374f5831ce$#,#&11631f87-7ffe-4052-b173-abda16b231f3",,,,,0x010100F5638CF40D716148BFCCC4D553150134,,843,https://marcusjcloud.sharepoint.com/sites/HR-Simulation,,,b8c3ca08-0090-41b9-befb-fe923c181906,PayrollDocument_EMP-10018_2025-12-19.docx,,,,,,,,,,PayrollDocument_EMP-10018_2025-12-19,,,Unknown,,,,,SharePoint
,Successful,,IndexQuery,,,Marcus Jacobson,,,,,,,https://marcusjcloud.sharepoint.com/sites/HR-Simulation/Shared Documents/PayrollDocument_EMP-10010_2025-02-14.docx,False,False,SharePoint,,,,,2025-12-23T07:23:40Z,Marcus Jacobson,HR-Simulation@marcusj-dev.cloud,MARCUSJ-DEV - HR,2025-12-23 07:23:40Z,,,,,,,,Marcus Jacobson,,,,,,,,3221,,,,1980-01-02T00:00:00Z,,Normal,,,,,,,,,,,,,,,,,docx,PayrollDocument_EMP-10010_2025-02-14.docx,,,False,False,,,AAAAAB2EAxGqZhHNm8gAqgAvxFoNAGn4ZKR8I2lBhTr22LqkF5sAAAAAGbkAAA==,,,,<PH7PR06MB9100A4F7123A44E8622F8677AAB5A@PH7PR06MB9100.namprd06.prod.outlook.com>,False,,False,,False,,,,False,False,,,,IPM.File,HR-Simulation,Marcus Jacobson,2025-12-23T07:23:40Z,,,e76390f5-76cf-4a94-ba7f-ddba1b0308e3,Site,,,,,files,,,,,,,,,,,,,,,,,,,1980-01-02T00:00:00Z,0,,,,,,,Marcus Jacobson,"a44669fe-0d48-453d-a9b1-2cc83f2cba77$#,#&50b8b56b-4ef8-44c2-a924-03374f5831ce$#,#&11631f87-7ffe-4052-b173-abda16b231f3",,,,,0x010100F5638CF40D716148BFCCC4D553150134,,794,https://marcusjcloud.sharepoint.com/sites/HR-Simulation,,,5db510cc-48e1-4200-be21-cc45256dd13f,PayrollDocument_EMP-10010_2025-02-14.docx,,,,,,,,,,PayrollDocument_EMP-10010_2025-02-14,,,Unknown,,,,,SharePoint
,Successful,,IndexQuery,,,Marcus Jacobson,,,,,,,https://marcusjcloud.sharepoint.com/sites/HR-Simulation/Shared Documents/PayrollDocument_EMP-10040_2025-03-24.xlsx,False,False,SharePoint,,,,,2025-12-23T07:23:52Z,Marcus Jacobson,HR-Simulation@marcusj-dev.cloud,MARCUSJ-DEV - HR,2025-12-23 07:23:52Z,,,,,,,,Marcus Jacobson,,,,,,,,3223,,,,1980-01-02T00:00:00Z,,Normal,,,,,,,,,,,,,,,,,xlsx,PayrollDocument_EMP-10040_2025-03-24.xlsx,,,False,False,,,AAAAAB2EAxGqZhHNm8gAqgAvxFoNAGn4ZKR8I2lBhTr22LqkF5sAAAAAGbsAAA==,,,,<PH7PR06MB9100318E8E9CB8E5D9DCC709AAB5A@PH7PR06MB9100.namprd06.prod.outlook.com>,False,,False,,False,,,,False,False,,,,IPM.File,HR-Simulation,Marcus Jacobson,2025-12-23T07:23:52Z,,,e76390f5-76cf-4a94-ba7f-ddba1b0308e3,Site,,,,,files,,,,,,,,,,,,,,,,,,,1980-01-02T00:00:00Z,0,,,,,,,Marcus Jacobson,"a44669fe-0d48-453d-a9b1-2cc83f2cba77$#,#&50b8b56b-4ef8-44c2-a924-03374f5831ce$#,#&11631f87-7ffe-4052-b173-abda16b231f3",,,,,0x010100F5638CF40D716148BFCCC4D553150134,,826,https://marcusjcloud.sharepoint.com/sites/HR-Simulation,,,088cc801-299a-4d8b-b35c-215f203d1aec,PayrollDocument_EMP-10040_2025-03-24.xlsx,,,,,,,,,,PayrollDocument_EMP-10040_2025-03-24,,,Unknown,,,,,SharePoint
,Successful,,IndexQuery,,,Marcus Jacobson,,,,,,,https://marcusjcloud.sharepoint.com/sites/HR-Simulation/Shared Documents/PayrollDocument_EMP-10031_2025-09-17.xlsx,False,False,SharePoint,,,,,2025-12-23T07:23:48Z,Marcus Jacobson,HR-Simulation@marcusj-dev.cloud,MARCUSJ-DEV - HR,2025-12-23 07:23:48Z,,,,,,,,Marcus Jacobson,,,,,,,,3224,,,,1980-01-02T00:00:00Z,,Normal,,,,,,,,,,,,,,,,,xlsx,PayrollDocument_EMP-10031_2025-09-17.xlsx,,,False,False,,,AAAAAB2EAxGqZhHNm8gAqgAvxFoNAGn4ZKR8I2lBhTr22LqkF5sAAAAAGbwAAA==,,,,<PH7PR06MB91005EF3F31EAA6C4FA4736DAAB5A@PH7PR06MB9100.namprd06.prod.outlook.com>,False,,False,,False,,,,False,False,,,,IPM.File,HR-Simulation,Marcus Jacobson,2025-12-23T07:23:48Z,,,e76390f5-76cf-4a94-ba7f-ddba1b0308e3,Site,,,,,files,,,,,,,,,,,,,,,,,,,1980-01-02T00:00:00Z,0,,,,,,,Marcus Jacobson,"a44669fe-0d48-453d-a9b1-2cc83f2cba77$#,#&50b8b56b-4ef8-44c2-a924-03374f5831ce$#,#&11631f87-7ffe-4052-b173-abda16b231f3",,,,,0x010100F5638CF40D716148BFCCC4D553150134,,813,https://marcusjcloud.sharepoint.com/sites/HR-Simulation,,,51522256-9a58-4d11-a20f-c9d4219f560d,PayrollDocument_EMP-10031_2025-09-17.xlsx,,,,,,,,,,PayrollDocument_EMP-10031_2025-09-17,,,Unknown,,,,,SharePoint
,Successful,,IndexQuery,,,Marcus Jacobson,,,,,,,https://marcusjcloud.sharepoint.com/sites/HR-Simulation/Shared Documents/I9Form_EMP-10073_2025-08-13.xlsx,False,False,SharePoint,,,,,2025-12-23T07:22:34Z,Marcus Jacobson,HR-Simulation@marcusj-dev.cloud,MARCUSJ-DEV - HR,2025-12-23 07:22:34Z,,,,,,,,Marcus Jacobson,,,,,,,,3142,,,,1980-01-02T00:00:00Z,,Normal,,,,,,,,,,,,,,,,,xlsx,I9Form_EMP-10073_2025-08-13.xlsx,,,False,False,,,AAAAAB2EAxGqZhHNm8gAqgAvxFoNAGn4ZKR8I2lBhTr22LqkF5sAAAAAGWoAAA==,,,,<PH7PR06MB9100FEA72C084001D2D22D54AAB5A@PH7PR06MB9100.namprd06.prod.outlook.com>,False,,False,,False,,,,False,False,,,,IPM.File,HR-Simulation,Marcus Jacobson,2025-12-23T07:22:34Z,,,e76390f5-76cf-4a94-ba7f-ddba1b0308e3,Site,,,,,files,,,,,,,,,,,,,,,,,,,1980-01-02T00:00:00Z,0,,,,,,,Marcus Jacobson,"a44669fe-0d48-453d-a9b1-2cc83f2cba77$#,#&50b8b56b-4ef8-44c2-a924-03374f5831ce$#,#&11631f87-7ffe-4052-b173-abda16b231f3",,,,,0x010100F5638CF40D716148BFCCC4D553150134,,628,https://marcusjcloud.sharepoint.com/sites/HR-Simulation,,,0bc6974d-9411-4b92-94b1-0f7a7152f9f6,I9Form_EMP-10073_2025-08-13.xlsx,,,,,,,,,,I9Form_EMP-10073_2025-08-13,,,Unknown,,,,,SharePoint
,Successful,,IndexQuery,,,Marcus Jacobson,,,,,,,https://marcusjcloud.sharepoint.com/sites/HR-Simulation/Shared Documents/PayrollDocument_EMP-10027_2025-01-21.docx,False,False,SharePoint,,,,,2025-12-23T07:23:47Z,Marcus Jacobson,HR-Simulation@marcusj-dev.cloud,MARCUSJ-DEV - HR,2025-12-23 07:23:47Z,,,,,,,,Marcus Jacobson,,,,,,,,3228,,,,1980-01-02T00:00:00Z,,Normal,,,,,,,,,,,,,,,,,docx,PayrollDocument_EMP-10027_2025-01-21.docx,,,False,False,,,AAAAAB2EAxGqZhHNm8gAqgAvxFoNAGn4ZKR8I2lBhTr22LqkF5sAAAAAGcAAAA==,,,,<PH7PR06MB91002DA38402D00BD6EAC542AAB5A@PH7PR06MB9100.namprd06.prod.outlook.com>,False,,False,,False,,,,False,False,,,,IPM.File,HR-Simulation,Marcus Jacobson,2025-12-23T07:23:47Z,,,e76390f5-76cf-4a94-ba7f-ddba1b0308e3,Site,,,,,files,,,,,,,,,,,,,,,,,,,1980-01-02T00:00:00Z,0,,,,,,,Marcus Jacobson,"a44669fe-0d48-453d-a9b1-2cc83f2cba77$#,#&50b8b56b-4ef8-44c2-a924-03374f5831ce$#,#&11631f87-7ffe-4052-b173-abda16b231f3",,,,,0x010100F5638CF40D716148BFCCC4D553150134,,794,https://marcusjcloud.sharepoint.com/sites/HR-Simulation,,,f7c84aba-c169-41f3-9f85-8cb7d8369cb2,PayrollDocument_EMP-10027_2025-01-21.docx,,,,,,,,,,PayrollDocument_EMP-10027_2025-01-21,,,Unknown,,,,,SharePoint
,Successful,,IndexQuery,,,Marcus Jacobson,,,,,,,https://marcusjcloud.sharepoint.com/sites/HR-Simulation/Shared Documents/PayrollDocument_EMP-10033_2025-01-05.xlsx,False,False,SharePoint,,,,,2025-12-23T07:23:48Z,Marcus Jacobson,HR-Simulation@marcusj-dev.cloud,MARCUSJ-DEV - HR,2025-12-23 07:23:48Z,,,,,,,,Marcus Jacobson,,,,,,,,3230,,,,1980-01-02T00:00:00Z,,Normal,,,,,,,,,,,,,,,,,xlsx,PayrollDocument_EMP-10033_2025-01-05.xlsx,,,False,False,,,AAAAAB2EAxGqZhHNm8gAqgAvxFoNAGn4ZKR8I2lBhTr22LqkF5sAAAAAGcIAAA==,,,,<PH7PR06MB9100B83A2E6447E5D2EF132CAAB5A@PH7PR06MB9100.namprd06.prod.outlook.com>,False,,False,,False,,,,False,False,,,,IPM.File,HR-Simulation,Marcus Jacobson,2025-12-23T07:23:48Z,,,e76390f5-76cf-4a94-ba7f-ddba1b0308e3,Site,,,,,files,,,,,,,,,,,,,,,,,,,1980-01-02T00:00:00Z,0,,,,,,,Marcus Jacobson,"a44669fe-0d48-453d-a9b1-2cc83f2cba77$#,#&50b8b56b-4ef8-44c2-a924-03374f5831ce$#,#&11631f87-7ffe-4052-b173-abda16b231f3",,,,,0x010100F5638CF40D716148BFCCC4D553150134,,810,https://marcusjcloud.sharepoint.com/sites/HR-Simulation,,,e6fd07cd-dbc9-4641-b046-0f2f88f57660,PayrollDocument_EMP-10033_2025-01-05.xlsx,,,,,,,,,,PayrollDocument_EMP-10033_2025-01-05,,,Unknown,,,,,SharePoint
,Successful,,IndexQuery,,,Marcus Jacobson,,,,,,,https://marcusjcloud.sharepoint.com/sites/HR-Simulation/Shared Documents/PayrollDocument_EMP-10062_2025-05-29.xlsx,False,False,SharePoint,,,,,2025-12-23T07:23:58Z,Marcus Jacobson,HR-Simulation@marcusj-dev.cloud,MARCUSJ-DEV - HR,2025-12-23 07:23:58Z,,,,,,,,Marcus Jacobson,,,,,,,,3231,,,,1980-01-02T00:00:00Z,,Normal,,,,,,,,,,,,,,,,,xlsx,PayrollDocument_EMP-10062_2025-05-29.xlsx,,,False,False,,,AAAAAB2EAxGqZhHNm8gAqgAvxFoNAGn4ZKR8I2lBhTr22LqkF5sAAAAAGcMAAA==,,,,<PH7PR06MB91007F13B32C86CD8BE57678AAB5A@PH7PR06MB9100.namprd06.prod.outlook.com>,False,,False,,False,,,,False,False,,,,IPM.File,HR-Simulation,Marcus Jacobson,2025-12-23T07:23:58Z,,,e76390f5-76cf-4a94-ba7f-ddba1b0308e3,Site,,,,,files,,,,,,,,,,,,,,,,,,,1980-01-02T00:00:00Z,0,,,,,,,Marcus Jacobson,"a44669fe-0d48-453d-a9b1-2cc83f2cba77$#,#&50b8b56b-4ef8-44c2-a924-03374f5831ce$#,#&11631f87-7ffe-4052-b173-abda16b231f3",,,,,0x010100F5638CF40D716148BFCCC4D553150134,,808,https://marcusjcloud.sharepoint.com/sites/HR-Simulation,,,ccd1d7d4-1418-4220-b4f3-d8373ecf19d8,PayrollDocument_EMP-10062_2025-05-29.xlsx,,,,,,,,,,PayrollDocument_EMP-10062_2025-05-29,,,Unknown,,,,,SharePoint
,Successful,,IndexQuery,,,Marcus Jacobson,,,,,,,https://marcusjcloud.sharepoint.com/sites/HR-Simulation/Shared Documents/PayrollDocument_EMP-10072_2025-06-02.xlsx,False,False,SharePoint,,,,,2025-12-23T07:24:05Z,Marcus Jacobson,HR-Simulation@marcusj-dev.cloud,MARCUSJ-DEV - HR,2025-12-23 07:24:05Z,,,,,,,,Marcus Jacobson,,,,,,,,3227,,,,1980-01-02T00:00:00Z,,Normal,,,,,,,,,,,,,,,,,xlsx,PayrollDocument_EMP-10072_2025-06-02.xlsx,,,False,False,,,AAAAAB2EAxGqZhHNm8gAqgAvxFoNAGn4ZKR8I2lBhTr22LqkF5sAAAAAGb8AAA==,,,,<PH7PR06MB9100EBA1D56AF97A93564FD0AAB5A@PH7PR06MB9100.namprd06.prod.outlook.com>,False,,False,,False,,,,False,False,,,,IPM.File,HR-Simulation,Marcus Jacobson,2025-12-23T07:24:05Z,,,e76390f5-76cf-4a94-ba7f-ddba1b0308e3,Site,,,,,files,,,,,,,,,,,,,,,,,,,1980-01-02T00:00:00Z,0,,,,,,,Marcus Jacobson,"a44669fe-0d48-453d-a9b1-2cc83f2cba77$#,#&50b8b56b-4ef8-44c2-a924-03374f5831ce$#,#&11631f87-7ffe-4052-b173-abda16b231f3",,,,,0x010100F5638CF40D716148BFCCC4D553150134,,841,https://marcusjcloud.sharepoint.com/sites/HR-Simulation,,,647cbf01-45a6-4750-a4c9-c61315a9d310,PayrollDocument_EMP-10072_2025-06-02.xlsx,,,,,,,,,,PayrollDocument_EMP-10072_2025-06-02,,,Unknown,,,,,SharePoint
,Successful,,IndexQuery,,,Marcus Jacobson,,,,,,,https://marcusjcloud.sharepoint.com/sites/HR-Simulation/Shared Documents/PayrollDocument_EMP-10060_2025-10-27.txt,False,False,SharePoint,,,,,2025-12-23T07:23:58Z,Marcus Jacobson,HR-Simulation@marcusj-dev.cloud,MARCUSJ-DEV - HR,2025-12-23 07:23:58Z,,,,,,,,Marcus Jacobson,,,,,,,,3232,,,,1980-01-02T00:00:00Z,,Normal,,,,,,,,,,,,,,,,,txt,PayrollDocument_EMP-10060_2025-10-27.txt,,,False,False,,,AAAAAB2EAxGqZhHNm8gAqgAvxFoNAGn4ZKR8I2lBhTr22LqkF5sAAAAAGcQAAA==,,,,<PH7PR06MB9100C416571C112BD261B2FEAAB5A@PH7PR06MB9100.namprd06.prod.outlook.com>,False,,False,,False,,,,False,False,,,,IPM.File,HR-Simulation,Marcus Jacobson,2025-12-23T07:23:58Z,,,e76390f5-76cf-4a94-ba7f-ddba1b0308e3,Site,,,,,files,,,,,,,,,,,,,,,,,,,1980-01-02T00:00:00Z,0,,,,,,,Marcus Jacobson,"a44669fe-0d48-453d-a9b1-2cc83f2cba77$#,#&50b8b56b-4ef8-44c2-a924-03374f5831ce$#,#&11631f87-7ffe-4052-b173-abda16b231f3",,,,,0x010100F5638CF40D716148BFCCC4D553150134,,845,https://marcusjcloud.sharepoint.com/sites/HR-Simulation,,,29214005-c35d-459d-bd30-15bac713b4bf,PayrollDocument_EMP-10060_2025-10-27.txt,,,,,,,,,,PayrollDocument_EMP-10060_2025-10-27,,,Unknown,,,,,SharePoint
,Successful,,IndexQuery,,,Marcus Jacobson,,,,,,,https://marcusjcloud.sharepoint.com/sites/HR-Simulation/Shared Documents/PayrollDocument_EMP-10072_2025-06-17.pdf,False,False,SharePoint,,,,,2025-12-23T07:24:05Z,Marcus Jacobson,HR-Simulation@marcusj-dev.cloud,MARCUSJ-DEV - HR,2025-12-23 07:24:05Z,,,,,,,,Marcus Jacobson,,,,,,,,3234,,,,1980-01-02T00:00:00Z,,Normal,,,,,,,,,,,,,,,,,pdf,PayrollDocument_EMP-10072_2025-06-17.pdf,,,False,False,,,AAAAAB2EAxGqZhHNm8gAqgAvxFoNAGn4ZKR8I2lBhTr22LqkF5sAAAAAGcYAAA==,,,,<PH7PR06MB9100C1E94B0795DBAD9D3BE3AAB5A@PH7PR06MB9100.namprd06.prod.outlook.com>,False,,False,,False,,,,False,False,,,,IPM.File,HR-Simulation,Marcus Jacobson,2025-12-23T07:24:05Z,,,e76390f5-76cf-4a94-ba7f-ddba1b0308e3,Site,,,,,files,,,,,,,,,,,,,,,,,,,1980-01-02T00:00:00Z,0,,,,,,,Marcus Jacobson,"a44669fe-0d48-453d-a9b1-2cc83f2cba77$#,#&50b8b56b-4ef8-44c2-a924-03374f5831ce$#,#&11631f87-7ffe-4052-b173-abda16b231f3",,,,,0x010100F5638CF40D716148BFCCC4D553150134,,801,https://marcusjcloud.sharepoint.com/sites/HR-Simulation,,,69032d6e-a2ea-435e-9bd5-50b9a7fa1e84,PayrollDocument_EMP-10072_2025-06-17.pdf,,,,,,,,,,PayrollDocument_EMP-10072_2025-06-17,,,Unknown,,,,,SharePoint
,Successful,,IndexQuery,,,Marcus Jacobson,,,,,,,https://marcusjcloud.sharepoint.com/sites/HR-Simulation/Shared Documents/PayrollDocument_EMP-10019_2025-07-19.docx,False,False,SharePoint,,,,,2025-12-23T07:23:44Z,Marcus Jacobson,HR-Simulation@marcusj-dev.cloud,MARCUSJ-DEV - HR,2025-12-23 07:23:44Z,,,,,,,,Marcus Jacobson,,,,,,,,3225,,,,1980-01-02T00:00:00Z,,Normal,,,,,,,,,,,,,,,,,docx,PayrollDocument_EMP-10019_2025-07-19.docx,,,False,False,,,AAAAAB2EAxGqZhHNm8gAqgAvxFoNAGn4ZKR8I2lBhTr22LqkF5sAAAAAGb0AAA==,,,,<PH7PR06MB91003744D68F43EB12935636AAB5A@PH7PR06MB9100.namprd06.prod.outlook.com>,False,,False,,False,,,,False,False,,,,IPM.File,HR-Simulation,Marcus Jacobson,2025-12-23T07:23:44Z,,,e76390f5-76cf-4a94-ba7f-ddba1b0308e3,Site,,,,,files,,,,,,,,,,,,,,,,,,,1980-01-02T00:00:00Z,0,,,,,,,Marcus Jacobson,"a44669fe-0d48-453d-a9b1-2cc83f2cba77$#,#&50b8b56b-4ef8-44c2-a924-03374f5831ce$#,#&11631f87-7ffe-4052-b173-abda16b231f3",,,,,0x010100F5638CF40D716148BFCCC4D553150134,,819,https://marcusjcloud.sharepoint.com/sites/HR-Simulation,,,d014d8a8-71ce-470d-bd33-b62ea4094013,PayrollDocument_EMP-10019_2025-07-19.docx,,,,,,,,,,PayrollDocument_EMP-10019_2025-07-19,,,Unknown,,,,,SharePoint
,Successful,,IndexQuery,,,Marcus Jacobson,,,,,,,https://marcusjcloud.sharepoint.com/sites/HR-Simulation/Shared Documents/PayrollDocument_EMP-10013_2025-01-14.xlsx,False,False,SharePoint,,,,,2025-12-23T07:23:41Z,Marcus Jacobson,HR-Simulation@marcusj-dev.cloud,MARCUSJ-DEV - HR,2025-12-23 07:23:41Z,,,,,,,,Marcus Jacobson,,,,,,,,3226,,,,1980-01-02T00:00:00Z,,Normal,,,,,,,,,,,,,,,,,xlsx,PayrollDocument_EMP-10013_2025-01-14.xlsx,,,False,False,,,AAAAAB2EAxGqZhHNm8gAqgAvxFoNAGn4ZKR8I2lBhTr22LqkF5sAAAAAGb4AAA==,,,,<PH7PR06MB91009FE98C66481F748D3F87AAB5A@PH7PR06MB9100.namprd06.prod.outlook.com>,False,,False,,False,,,,False,False,,,,IPM.File,HR-Simulation,Marcus Jacobson,2025-12-23T07:23:41Z,,,e76390f5-76cf-4a94-ba7f-ddba1b0308e3,Site,,,,,files,,,,,,,,,,,,,,,,,,,1980-01-02T00:00:00Z,0,,,,,,,Marcus Jacobson,"a44669fe-0d48-453d-a9b1-2cc83f2cba77$#,#&50b8b56b-4ef8-44c2-a924-03374f5831ce$#,#&11631f87-7ffe-4052-b173-abda16b231f3",,,,,0x010100F5638CF40D716148BFCCC4D553150134,,839,https://marcusjcloud.sharepoint.com/sites/HR-Simulation,,,1e928ce7-189d-4a43-a148-706baddc04e6,PayrollDocument_EMP-10013_2025-01-14.xlsx,,,,,,,,,,PayrollDocument_EMP-10013_2025-01-14,,,Unknown,,,,,SharePoint
